time,state,action,reward,rep,model
71,0.3953414281558212,0.0859140157699585,0.0859140157699585,38,TD3
72,0.35884640290176495,0.07821851968765259,0.07821851968765259,38,TD3
73,0.41279211192270115,0.053735554218292236,0.053735554218292236,38,TD3
74,0.423943198926094,0.09189140796661377,0.09189140796661377,38,TD3
75,0.3498053190354584,0.10214710235595703,0.10214710235595703,38,TD3
76,0.3177575268013575,0.04759073257446289,0.04759073257446289,38,TD3
77,0.3783143671969623,0.030350148677825928,0.030350148677825928,38,TD3
78,0.31269282920101604,0.06770443916320801,0.06770443916320801,38,TD3
79,0.3546719371221003,0.027771472930908203,0.027771472930908203,38,TD3
80,0.36916705405496963,0.050807952880859375,0.050807952880859375,38,TD3
81,0.3099304319039111,0.0617222785949707,0.0617222785949707,38,TD3
82,0.3136268479949271,0.02639901638031006,0.02639901638031006,38,TD3
83,0.39110028367722194,0.028246402740478516,0.028246402740478516,38,TD3
84,0.35942965149912265,0.07536178827285767,0.07536178827285767,38,TD3
85,0.40891373190515423,0.05415743589401245,0.05415743589401245,38,TD3
86,0.39022699526559357,0.08858835697174072,0.08858835697174072,38,TD3
87,0.39338644998817274,0.07480227947235107,0.07480227947235107,38,TD3
88,0.4122093237332831,0.0768740177154541,0.0768740177154541,38,TD3
89,0.3880341957754909,0.09138703346252441,0.09138703346252441,38,TD3
90,0.3750476799208948,0.07343220710754395,0.07343220710754395,38,TD3
91,0.369218765852354,0.06591075658798218,0.06591075658798218,38,TD3
92,0.3725383888177072,0.06176811456680298,0.06176811456680298,38,TD3
93,0.3414311236184099,0.06459403038024902,0.06459403038024902,38,TD3
94,0.34803232197096456,0.04251420497894287,0.04251420497894287,38,TD3
95,0.3823639092313724,0.04646879434585571,0.04646879434585571,38,TD3
96,0.38929749025830573,0.07001525163650513,0.07001525163650513,38,TD3
97,0.323489813119313,0.07421505451202393,0.07421505451202393,38,TD3
98,0.29403914070529724,0.03333008289337158,0.03333008289337158,38,TD3
99,0.3263120167300222,0.01640760898590088,0.01640760898590088,38,TD3
0,0.75,0,0,39,TD3
1,0.4168213704004763,0.4538518786430359,0.4538518786430359,39,TD3
2,0.31002308129391154,0.09546953439712524,0.09546953439712524,39,TD3
3,0.3182039370953993,0.026444971561431885,0.026444971561431885,39,TD3
4,0.3032125176406212,0.030590295791625977,0.030590295791625977,39,TD3
5,0.35305058670617884,0.023206591606140137,0.023206591606140137,39,TD3
6,0.38962093473999393,0.04971325397491455,0.04971325397491455,39,TD3
7,0.3627964577441025,0.07441860437393188,0.07441860437393188,39,TD3
8,0.36713697070074347,0.05665642023086548,0.05665642023086548,39,TD3
9,0.3605458142640372,0.06004369258880615,0.06004369258880615,39,TD3
10,0.3951216508016535,0.0549737811088562,0.0549737811088562,39,TD3
11,0.40911193254487277,0.07806622982025146,0.07806622982025146,39,TD3
12,0.3485050100666933,0.08875375986099243,0.08875375986099243,39,TD3
13,0.3770946770419562,0.04676538705825806,0.04676538705825806,39,TD3
14,0.3741546558821469,0.06702929735183716,0.06702929735183716,39,TD3
15,0.38196550751504743,0.06543612480163574,0.06543612480163574,39,TD3
16,0.31793718618213984,0.06978100538253784,0.06978100538253784,39,TD3
17,0.36185277937069305,0.03044658899307251,0.03044658899307251,39,TD3
18,0.3540648089488292,0.055944859981536865,0.055944859981536865,39,TD3
19,0.3934441389715031,0.050395309925079346,0.050395309925079346,39,TD3
20,0.37909100305686383,0.07691335678100586,0.07691335678100586,39,TD3
21,0.3574739101346416,0.0681377649307251,0.0681377649307251,39,TD3
22,0.37778446519828557,0.05275529623031616,0.05275529623031616,39,TD3
23,0.3836726137372768,0.06741034984588623,0.06741034984588623,39,TD3
24,0.395181488410415,0.07078999280929565,0.07078999280929565,39,TD3
25,0.36664468797128347,0.07810771465301514,0.07810771465301514,39,TD3
26,0.37810711716897316,0.059649884700775146,0.059649884700775146,39,TD3
27,0.34890075868076664,0.06758928298950195,0.06758928298950195,39,TD3
28,0.34630698126084236,0.04701507091522217,0.04701507091522217,39,TD3
29,0.35907627933336794,0.045401811599731445,0.045401811599731445,39,TD3
30,0.3507194358403618,0.05390143394470215,0.05390143394470215,39,TD3
31,0.36480034237465864,0.0481795072555542,0.0481795072555542,39,TD3
32,0.3401041478204172,0.0581965446472168,0.0581965446472168,39,TD3
33,0.3964879489916734,0.0417599081993103,0.0417599081993103,39,TD3
34,0.39683608695171,0.0790175199508667,0.0790175199508667,39,TD3
35,0.3906858110935676,0.07926160097122192,0.07926160097122192,39,TD3
36,0.3832105837278682,0.07509404420852661,0.07509404420852661,39,TD3
37,0.4115450566528578,0.07051551342010498,0.07051551342010498,39,TD3
38,0.3202238306373131,0.09081530570983887,0.09081530570983887,39,TD3
39,0.33500422005878094,0.031651973724365234,0.031651973724365234,39,TD3
40,0.3469127813075381,0.03898113965988159,0.03898113965988159,39,TD3
41,0.35419843091810543,0.04577368497848511,0.04577368497848511,39,TD3
42,0.35448017957186284,0.050485849380493164,0.050485849380493164,39,TD3
43,0.3193580906926583,0.05067729949951172,0.05067729949951172,39,TD3
44,0.36741913296088335,0.031198561191558838,0.031198561191558838,39,TD3
45,0.39377666387026666,0.060270607471466064,0.060270607471466064,39,TD3
46,0.3830168654487194,0.07714056968688965,0.07714056968688965,39,TD3
47,0.33028247567378566,0.07040077447891235,0.07040077447891235,39,TD3
48,0.33339032006260805,0.036565959453582764,0.036565959453582764,39,TD3
49,0.3605013528603982,0.038138389587402344,0.038138389587402344,39,TD3
50,0.3353747908604938,0.054940998554229736,0.054940998554229736,39,TD3
51,0.32442021135998855,0.039176762104034424,0.039176762104034424,39,TD3
52,0.35233909606568836,0.03375744819641113,0.03375744819641113,39,TD3
53,0.3619829250445069,0.049240171909332275,0.049240171909332275,39,TD3
54,0.40421767327257085,0.056042492389678955,0.056042492389678955,39,TD3
55,0.4026400032089147,0.08475345373153687,0.08475345373153687,39,TD3
56,0.4242295101953304,0.08352029323577881,0.08352029323577881,39,TD3
57,0.4071818783734358,0.10242462158203125,0.10242462158203125,39,TD3
58,0.39180550470222375,0.08715522289276123,0.08715522289276123,39,TD3
59,0.37743482284043195,0.07582074403762817,0.07582074403762817,39,TD3
60,0.35813938448870775,0.06721693277359009,0.06721693277359009,39,TD3
61,0.400498343234156,0.05322837829589844,0.05322837829589844,39,TD3
62,0.3356208711014097,0.08188945055007935,0.08188945055007935,39,TD3
63,0.3660870831733152,0.039307236671447754,0.039307236671447754,39,TD3
64,0.37406501915446844,0.05920684337615967,0.05920684337615967,39,TD3
65,0.40099906231241067,0.06538909673690796,0.06538909673690796,39,TD3
66,0.4037689793497439,0.08226215839385986,0.08226215839385986,39,TD3
67,0.36068717426255503,0.08439958095550537,0.08439958095550537,39,TD3
68,0.4274671343708344,0.05507802963256836,0.05507802963256836,39,TD3
69,0.4250783314486225,0.10561245679855347,0.10561245679855347,39,TD3
70,0.3816707089540431,0.10325145721435547,0.10325145721435547,39,TD3
71,0.4169106970747688,0.06960815191268921,0.06960815191268921,39,TD3
72,0.35658634583052273,0.09555065631866455,0.09555065631866455,39,TD3
73,0.36335448970717044,0.05213075876235962,0.05213075876235962,39,TD3
74,0.3373735246326841,0.05708128213882446,0.05708128213882446,39,TD3
75,0.4018019498620251,0.0402488112449646,0.0402488112449646,39,TD3
76,0.4270739958223646,0.08287328481674194,0.08287328481674194,39,TD3
77,0.38481921069186087,0.10522043704986572,0.10522043704986572,39,TD3
78,0.40216139287452757,0.0714755654335022,0.0714755654335022,39,TD3
79,0.3661348025619203,0.08315020799636841,0.08315020799636841,39,TD3
80,0.41345559566711354,0.059244632720947266,0.059244632720947266,39,TD3
81,0.36883918380761105,0.09246891736984253,0.09246891736984253,39,TD3
82,0.3927804334294296,0.061432719230651855,0.061432719230651855,39,TD3
83,0.38601884451897917,0.0764620304107666,0.0764620304107666,39,TD3
84,0.344557734068793,0.0721997618675232,0.0721997618675232,39,TD3
85,0.38095268098608726,0.04434448480606079,0.04434448480606079,39,TD3
86,0.3673492151214456,0.0691906213760376,0.0691906213760376,39,TD3
87,0.3579364302425947,0.06021428108215332,0.06021428108215332,39,TD3
88,0.30307097304994735,0.053083717823028564,0.053083717823028564,39,TD3
89,0.3228582573374392,0.02314305305480957,0.02314305305480957,39,TD3
90,0.33403040176097343,0.03303349018096924,0.03303349018096924,39,TD3
91,0.3395410784438906,0.03847050666809082,0.03847050666809082,39,TD3
92,0.4467512401529985,0.041443824768066406,0.041443824768066406,39,TD3
93,0.40890585774982213,0.12662088871002197,0.12662088871002197,39,TD3
94,0.3071674017352293,0.08858180046081543,0.08858180046081543,39,TD3
95,0.32075849397157197,0.02505403757095337,0.02505403757095337,39,TD3
96,0.3303184997562356,0.03193521499633789,0.03193521499633789,39,TD3
97,0.37268328984440124,0.03658372163772583,0.03658372163772583,39,TD3
98,0.40442629332693736,0.06466907262802124,0.06466907262802124,39,TD3
99,0.4327445539524466,0.08492040634155273,0.08492040634155273,39,TD3
0,0.75,0,0,40,TD3
1,0.3764234953835832,0.4538518786430359,0.4538518786430359,40,TD3
2,0.415838824730532,0.06666052341461182,0.06666052341461182,40,TD3
3,0.3770906905526541,0.0945814847946167,0.0945814847946167,40,TD3
4,0.3291864745861399,0.06702709197998047,0.06702709197998047,40,TD3
5,0.36763719936410855,0.036029696464538574,0.036029696464538574,40,TD3
6,0.32847856013043963,0.06044656038284302,0.06044656038284302,40,TD3
7,0.32904050367093873,0.03568470478057861,0.03568470478057861,40,TD3
8,0.35921156648840347,0.035958826541900635,0.035958826541900635,40,TD3
9,0.37952623937999563,0.05399930477142334,0.05399930477142334,40,TD3
10,0.3786787357271352,0.06838178634643555,0.06838178634643555,40,TD3
11,0.3611528052819276,0.06790745258331299,0.06790745258331299,40,TD3
12,0.3406818890885066,0.05542272329330444,0.05542272329330444,40,TD3
13,0.331826752601422,0.04208672046661377,0.04208672046661377,40,TD3
14,0.3764550897030332,0.03733891248703003,0.03733891248703003,40,TD3
15,0.3876222393575943,0.06667780876159668,0.06667780876159668,40,TD3
16,0.3253258072587797,0.07317864894866943,0.07317864894866943,40,TD3
17,0.3928526561603767,0.03417855501174927,0.03417855501174927,40,TD3
18,0.4059639379804121,0.07651078701019287,0.07651078701019287,40,TD3
19,0.3577852145354754,0.08616065979003906,0.08616065979003906,40,TD3
20,0.38237363725389006,0.052976131439208984,0.052976131439208984,40,TD3
21,0.4097875993127428,0.07002091407775879,0.07002091407775879,40,TD3
22,0.42250895869524374,0.08932000398635864,0.08932000398635864,40,TD3
23,0.4123827620178493,0.10076773166656494,0.10076773166656494,40,TD3
24,0.4254085360306552,0.09153687953948975,0.09153687953948975,40,TD3
25,0.4069715195552295,0.10357487201690674,0.10357487201690674,40,TD3
26,0.3450971137487555,0.0869826078414917,0.0869826078414917,40,TD3
27,0.4252987600387603,0.04466789960861206,0.04466789960861206,40,TD3
28,0.42373601563093743,0.10346722602844238,0.10346722602844238,40,TD3
29,0.43684632205975116,0.10194677114486694,0.10194677114486694,40,TD3
30,0.3158802700730903,0.11538410186767578,0.11538410186767578,40,TD3
31,0.3150496298714527,0.029373764991760254,0.029373764991760254,40,TD3
32,0.3592447729519048,0.028953135013580322,0.028953135013580322,40,TD3
33,0.31290173746461536,0.05402332544326782,0.05402332544326782,40,TD3
34,0.342540799075435,0.027877211570739746,0.027877211570739746,40,TD3
35,0.35420689510111825,0.04315519332885742,0.04315519332885742,40,TD3
36,0.37136712390839777,0.0504915714263916,0.0504915714263916,40,TD3
37,0.40359114737657564,0.06370019912719727,0.06370019912719727,40,TD3
38,0.4032594420854202,0.08426052331924438,0.08426052331924438,40,TD3
39,0.37420977842100966,0.08400166034698486,0.08400166034698486,40,TD3
40,0.42343957850692404,0.06546497344970703,0.06546497344970703,40,TD3
41,0.43246940355267904,0.10166072845458984,0.10166072845458984,40,TD3
42,0.38909542561603594,0.11072266101837158,0.11072266101837158,40,TD3
43,0.35271988050922787,0.07408928871154785,0.07408928871154785,40,TD3
44,0.38187721500284555,0.049492835998535156,0.049492835998535156,40,TD3
45,0.3700150815590264,0.06972920894622803,0.06972920894622803,40,TD3
46,0.4115549236991193,0.06247752904891968,0.06247752904891968,40,TD3
47,0.385010803636643,0.09082382917404175,0.09082382917404175,40,TD3
48,0.3862234961964095,0.07159078121185303,0.07159078121185303,40,TD3
49,0.3797519435967378,0.07232397794723511,0.07232397794723511,40,TD3
50,0.40936054957272516,0.06850862503051758,0.06850862503051758,40,TD3
51,0.3772252867156858,0.08896172046661377,0.08896172046661377,40,TD3
52,0.3742163019289335,0.06710129976272583,0.06710129976272583,40,TD3
53,0.41537056586196464,0.065468430519104,0.065468430519104,40,TD3
54,0.3617018737363471,0.0941610336303711,0.0941610336303711,40,TD3
55,0.4201114312285652,0.0558319091796875,0.0558319091796875,40,TD3
56,0.4394527827830803,0.09850120544433594,0.09850120544433594,40,TD3
57,0.36613142753379446,0.11824685335159302,0.11824685335159302,40,TD3
58,0.35988259109434184,0.05924195051193237,0.05924195051193237,40,TD3
59,0.40594863915241053,0.05448722839355469,0.05448722839355469,40,TD3
60,0.38796886264628316,0.086148202419281,0.086148202419281,40,TD3
61,0.37428822731555855,0.07339191436767578,0.07339191436767578,40,TD3
62,0.3636295151206199,0.06550616025924683,0.06550616025924683,40,TD3
63,0.3956988879695067,0.05729180574417114,0.05729180574417114,40,TD3
64,0.3748040332730067,0.07846677303314209,0.07846677303314209,40,TD3
65,0.4107460458084038,0.06577879190444946,0.06577879190444946,40,TD3
66,0.3456745507921478,0.09013217687606812,0.09013217687606812,40,TD3
67,0.34199443180894096,0.045016705989837646,0.045016705989837646,40,TD3
68,0.3890676680682752,0.04283839464187622,0.04283839464187622,40,TD3
69,0.4030046021518554,0.07407200336456299,0.07407200336456299,40,TD3
70,0.3632254582489163,0.08380329608917236,0.08380329608917236,40,TD3
71,0.3197919358525867,0.05698275566101074,0.05698275566101074,40,TD3
72,0.32074746104646246,0.03142493963241577,0.03142493963241577,40,TD3
73,0.3720825574049663,0.03192931413650513,0.03192931413650513,40,TD3
74,0.3972570209890711,0.0643584132194519,0.0643584132194519,40,TD3
75,0.38372377339655883,0.07955777645111084,0.07955777645111084,40,TD3
76,0.3989370854132266,0.07082051038742065,0.07082051038742065,40,TD3
77,0.39867939701026245,0.0807504653930664,0.0807504653930664,40,TD3
78,0.3693576896200561,0.08056640625,0.08056640625,40,TD3
79,0.37075384966635727,0.06189131736755371,0.06189131736755371,40,TD3
80,0.3758165384855968,0.06314277648925781,0.06314277648925781,40,TD3
81,0.3507064978539953,0.06632876396179199,0.06632876396179199,40,TD3
82,0.37022848798525965,0.048171162605285645,0.048171162605285645,40,TD3
83,0.3374135395745289,0.06266897916793823,0.06266897916793823,40,TD3
84,0.3300056126102435,0.04027056694030762,0.04027056694030762,40,TD3
85,0.36679320904919477,0.036429762840270996,0.036429762840270996,40,TD3
86,0.37973185057322134,0.0597684383392334,0.0597684383392334,40,TD3
87,0.3852967312670059,0.06849730014801025,0.06849730014801025,40,TD3
88,0.38838179628036595,0.07176297903060913,0.07176297903060913,40,TD3
89,0.3644528282173699,0.07364678382873535,0.07364678382873535,40,TD3
90,0.3987797180020026,0.05792653560638428,0.05792653560638428,40,TD3
91,0.341716374312956,0.08063799142837524,0.08063799142837524,40,TD3
92,0.35330275315343584,0.04267805814743042,0.04267805814743042,40,TD3
93,0.39010531711899565,0.04988199472427368,0.04988199472427368,40,TD3
94,0.3874102709609044,0.07472509145736694,0.07472509145736694,40,TD3
95,0.4341562623069286,0.07304853200912476,0.07304853200912476,40,TD3
96,0.45331890970232425,0.11249774694442749,0.11249774694442749,40,TD3
97,0.3720356964580318,0.13462591171264648,0.13462591171264648,40,TD3
98,0.3906567568739041,0.06431645154953003,0.06431645154953003,40,TD3
99,0.3778346571881457,0.07507550716400146,0.07507550716400146,40,TD3
0,0.75,0,0,41,TD3
1,0.3666866417849727,0.4538518786430359,0.4538518786430359,41,TD3
2,0.3920067120417845,0.059683382511138916,0.059683382511138916,41,TD3
3,0.3746315080514655,0.07595217227935791,0.07595217227935791,41,TD3
4,0.32861367473228176,0.06568658351898193,0.06568658351898193,41,TD3
5,0.34964087222453843,0.03575068712234497,0.03575068712234497,41,TD3
6,0.31591777838888624,0.0474855899810791,0.0474855899810791,41,TD3
7,0.3375724675063637,0.029392898082733154,0.029392898082733154,41,TD3
8,0.34070100486340094,0.04035705327987671,0.04035705327987671,41,TD3
9,0.3197651280771008,0.04209756851196289,0.04209756851196289,41,TD3
10,0.35128107597940783,0.031410932540893555,0.031410932540893555,41,TD3
11,0.3927470468796399,0.04854476451873779,0.04854476451873779,41,TD3
12,0.4170992513223958,0.0764394998550415,0.0764394998550415,41,TD3
13,0.41074127094856694,0.09572213888168335,0.09572213888168335,41,TD3
14,0.3873172338617151,0.09012812376022339,0.09012812376022339,41,TD3
15,0.3600236286923544,0.07299149036407471,0.07299149036407471,41,TD3
16,0.38162995242525277,0.05459034442901611,0.05459034442901611,41,TD3
17,0.3899639324621137,0.06958431005477905,0.06958431005477905,41,TD3
18,0.3862372366042477,0.07463550567626953,0.07463550567626953,41,TD3
19,0.3965940928198135,0.07233232259750366,0.07233232259750366,41,TD3
20,0.3997648394473522,0.07909190654754639,0.07909190654754639,41,TD3
21,0.4490533939738097,0.08135020732879639,0.08135020732879639,41,TD3
22,0.4192792469430975,0.12937510013580322,0.12937510013580322,41,TD3
23,0.4893428517951861,0.09772586822509766,0.09772586822509766,41,TD3
24,0.35262102507463244,0.18744981288909912,0.18744981288909912,41,TD3
25,0.33725167121014565,0.0494270920753479,0.0494270920753479,41,TD3
26,0.3920664673126747,0.040182650089263916,0.040182650089263916,41,TD3
27,0.3803284562588405,0.07599121332168579,0.07599121332168579,41,TD3
28,0.33949918069610874,0.06883376836776733,0.06883376836776733,41,TD3
29,0.4147497862957171,0.04142040014266968,0.04142040014266968,41,TD3
30,0.36599798237128833,0.09360635280609131,0.09360635280609131,41,TD3
31,0.3989958556289567,0.059136271476745605,0.059136271476745605,41,TD3
32,0.32772215285906947,0.08079254627227783,0.08079254627227783,41,TD3
33,0.34988261546267685,0.03531759977340698,0.03531759977340698,41,TD3
34,0.427497435101134,0.04764026403427124,0.04764026403427124,41,TD3
35,0.34317134398177607,0.10564279556274414,0.10564279556274414,41,TD3
36,0.35681582334692974,0.04352360963821411,0.04352360963821411,41,TD3
37,0.3731291169387686,0.05229151248931885,0.05229151248931885,41,TD3
38,0.3571586705286307,0.06490057706832886,0.06490057706832886,41,TD3
39,0.39078250472656784,0.05253267288208008,0.05253267288208008,41,TD3
40,0.369233525691973,0.07515585422515869,0.07515585422515869,41,TD3
41,0.3389372422149919,0.061781227588653564,0.061781227588653564,41,TD3
42,0.39943458144813115,0.04110747575759888,0.04110747575759888,41,TD3
43,0.42256662441446124,0.08110857009887695,0.08110857009887695,41,TD3
44,0.3446184870727318,0.10082286596298218,0.10082286596298218,41,TD3
45,0.3754548384983687,0.044380784034729004,0.044380784034729004,41,TD3
46,0.373069548413832,0.0661318302154541,0.0661318302154541,41,TD3
47,0.37772274994586463,0.06486958265304565,0.06486958265304565,41,TD3
48,0.37090201170159665,0.06737613677978516,0.06737613677978516,41,TD3
49,0.36256313353748615,0.06327700614929199,0.06327700614929199,41,TD3
50,0.39295706893422855,0.056479692459106445,0.056479692459106445,41,TD3
51,0.33058080903175924,0.07658171653747559,0.07658171653747559,41,TD3
52,0.38760410678755686,0.03671365976333618,0.03671365976333618,41,TD3
53,0.3867665047039469,0.07316750288009644,0.07316750288009644,41,TD3
54,0.3994885643663447,0.0726546049118042,0.0726546049118042,41,TD3
55,0.3881558421460507,0.08114802837371826,0.08114802837371826,41,TD3
56,0.4389256905441292,0.07350718975067139,0.07350718975067139,41,TD3
57,0.3883391435825204,0.11766260862350464,0.11766260862350464,41,TD3
58,0.3764697360852255,0.07362043857574463,0.07362043857574463,41,TD3
59,0.40481490324479796,0.06668591499328613,0.06668591499328613,41,TD3
60,0.3744006870501688,0.0852321982383728,0.0852321982383728,41,TD3
61,0.3901344011920096,0.06556516885757446,0.06556516885757446,41,TD3
62,0.3772770624532027,0.07474356889724731,0.07474356889724731,41,TD3
63,0.34532143444196417,0.06712985038757324,0.06712985038757324,41,TD3
64,0.41695642549988565,0.044803082942962646,0.044803082942962646,41,TD3
65,0.38615512703002075,0.09559226036071777,0.09559226036071777,41,TD3
66,0.3555194545655187,0.07228243350982666,0.07228243350982666,41,TD3
67,0.4151988278887395,0.051389455795288086,0.051389455795288086,41,TD3
68,0.4341555755689761,0.09400725364685059,0.09400725364685059,41,TD3
69,0.38774575411325385,0.11249709129333496,0.11249709129333496,41,TD3
70,0.34999781355671744,0.07325458526611328,0.07325458526611328,41,TD3
71,0.38671745731433393,0.047714173793792725,0.047714173793792725,41,TD3
72,0.3847738216327774,0.07262468338012695,0.07262468338012695,41,TD3
73,0.31452417558615453,0.07144832611083984,0.07144832611083984,41,TD3
74,0.3488338536734866,0.028690099716186523,0.028690099716186523,41,TD3
75,0.3862759524199141,0.046972811222076416,0.046972811222076416,41,TD3
76,0.3867220893679604,0.07235586643218994,0.07235586643218994,41,TD3
77,0.43550013907177676,0.07262754440307617,0.07262754440307617,41,TD3
78,0.3555858821615372,0.11393111944198608,0.11393111944198608,41,TD3
79,0.330973385610277,0.05143529176712036,0.05143529176712036,41,TD3
80,0.38740872574594065,0.036909520626068115,0.036909520626068115,41,TD3
81,0.290435943011515,0.07304757833480835,0.07304757833480835,41,TD3
82,0.3295650824139813,0.01387476921081543,0.01387476921081543,41,TD3
83,0.384593544305198,0.03621405363082886,0.03621405363082886,41,TD3
84,0.423833952986055,0.07134014368057251,0.07134014368057251,41,TD3
85,0.449240968607433,0.10204142332077026,0.10204142332077026,41,TD3
86,0.4237720298698011,0.12960189580917358,0.12960189580917358,41,TD3
87,0.3815844984589032,0.101981520652771,0.101981520652771,41,TD3
88,0.3687371796550776,0.069557785987854,0.069557785987854,41,TD3
89,0.37640646229518016,0.061342835426330566,0.061342835426330566,41,TD3
90,0.3627021860609527,0.06665122509002686,0.06665122509002686,41,TD3
91,0.36243582332792756,0.05658489465713501,0.05658489465713501,41,TD3
92,0.33342766447283256,0.05638343095779419,0.05638343095779419,41,TD3
93,0.3551388843353386,0.03815770149230957,0.03815770149230957,41,TD3
94,0.4129337129065851,0.05112755298614502,0.05112755298614502,41,TD3
95,0.35613954044234686,0.09201443195343018,0.09201443195343018,41,TD3
96,0.400467964703594,0.051819026470184326,0.051819026470184326,41,TD3
97,0.34454642087203635,0.0818670392036438,0.0818670392036438,41,TD3
98,0.3531505117062621,0.044337689876556396,0.044337689876556396,41,TD3
99,0.33752170710560503,0.04978001117706299,0.04978001117706299,41,TD3
0,0.75,0,0,42,TD3
1,0.3558117830433555,0.4538518786430359,0.4538518786430359,42,TD3
2,0.39967482579181224,0.05159151554107666,0.05159151554107666,42,TD3
3,0.3643135698527802,0.0812842845916748,0.0812842845916748,42,TD3
4,0.39349356423300663,0.057818710803985596,0.057818710803985596,42,TD3
5,0.33301380654385015,0.0769471526145935,0.0769471526145935,42,TD3
6,0.3617937871200254,0.03794437646865845,0.03794437646865845,42,TD3
7,0.3612073910091953,0.0559006929397583,0.0559006929397583,42,TD3
8,0.33594540513994886,0.05546325445175171,0.05546325445175171,42,TD3
9,0.4099528778536079,0.039479970932006836,0.039479970932006836,42,TD3
10,0.35784533588926126,0.08945900201797485,0.08945900201797485,42,TD3
11,0.37215055928076723,0.05301886796951294,0.05301886796951294,42,TD3
12,0.39272860080850724,0.06439346075057983,0.06439346075057983,42,TD3
13,0.37133731885965937,0.07642710208892822,0.07642710208892822,42,TD3
14,0.34552172699740624,0.06367295980453491,0.06367295980453491,42,TD3
15,0.3075075041988311,0.044924139976501465,0.044924139976501465,42,TD3
16,0.302006178606556,0.02521955966949463,0.02521955966949463,42,TD3
17,0.37361349284543044,0.022670388221740723,0.022670388221740723,42,TD3
18,0.42206267169571543,0.06515300273895264,0.06515300273895264,42,TD3
19,0.37690865931988715,0.10034215450286865,0.10034215450286865,42,TD3
20,0.4196318121007083,0.06692689657211304,0.06692689657211304,42,TD3
21,0.407473225980169,0.0980536937713623,0.0980536937713623,42,TD3
22,0.3565870951941622,0.08739471435546875,0.08739471435546875,42,TD3
23,0.332792055821185,0.0521312952041626,0.0521312952041626,42,TD3
24,0.36157158545214496,0.03783053159713745,0.03783053159713745,42,TD3
25,0.3240674289748895,0.05573457479476929,0.05573457479476929,42,TD3
26,0.365787645555371,0.033594727516174316,0.033594727516174316,42,TD3
27,0.39120584284389026,0.05897021293640137,0.05897021293640137,42,TD3
28,0.3721819321510771,0.07543027400970459,0.07543027400970459,42,TD3
29,0.3601919244534031,0.06440973281860352,0.06440973281860352,42,TD3
30,0.37601693325830965,0.054713666439056396,0.054713666439056396,42,TD3
31,0.39418138063236086,0.06643813848495483,0.06643813848495483,42,TD3
32,0.4036398644097263,0.07741802930831909,0.07741802930831909,42,TD3
33,0.3963569505814193,0.08429861068725586,0.08429861068725586,42,TD3
34,0.3222029329068953,0.07892578840255737,0.07892578840255737,42,TD3
35,0.3226485068971312,0.03271293640136719,0.03271293640136719,42,TD3
36,0.3470025040371192,0.032935142517089844,0.032935142517089844,42,TD3
37,0.34855307806171876,0.045829057693481445,0.045829057693481445,42,TD3
38,0.3911176532441649,0.04679560661315918,0.04679560661315918,42,TD3
39,0.3782851472052573,0.07537305355072021,0.07537305355072021,42,TD3
40,0.3865998693521553,0.0676882266998291,0.0676882266998291,42,TD3
41,0.3410183232996644,0.07255297899246216,0.07255297899246216,42,TD3
42,0.38404224761303696,0.04227811098098755,0.04227811098098755,42,TD3
43,0.38160792680036715,0.07101035118103027,0.07101035118103027,42,TD3
44,0.4162437304328023,0.06957143545150757,0.06957143545150757,42,TD3
45,0.37601789638201,0.09494650363922119,0.09494650363922119,42,TD3
46,0.362801674694489,0.06643861532211304,0.06643861532211304,42,TD3
47,0.4059801416016262,0.056660354137420654,0.056660354137420654,42,TD3
48,0.4112031864354292,0.08617377281188965,0.08617377281188965,42,TD3
49,0.3605089592785814,0.09052246809005737,0.09052246809005737,42,TD3
50,0.31414519048311584,0.0549466609954834,0.0549466609954834,42,TD3
51,0.3521273481498618,0.02850186824798584,0.02850186824798584,42,TD3
52,0.3809719123345412,0.04910022020339966,0.04910022020339966,42,TD3
53,0.3645954082730205,0.0692017674446106,0.0692017674446106,42,TD3
54,0.4144256695251287,0.0580371618270874,0.0580371618270874,42,TD3
55,0.3712880970197132,0.09331947565078735,0.09331947565078735,42,TD3
56,0.37007661852740825,0.06362813711166382,0.06362813711166382,42,TD3
57,0.40714040980816013,0.06253272294998169,0.06253272294998169,42,TD3
58,0.3705669412431538,0.08712118864059448,0.08712118864059448,42,TD3
59,0.348683729197536,0.06297385692596436,0.06297385692596436,42,TD3
60,0.35562062320868915,0.04687798023223877,0.04687798023223877,42,TD3
61,0.3469983184153166,0.051459312438964844,0.051459312438964844,42,TD3
62,0.35489502574568665,0.04582643508911133,0.04582643508911133,42,TD3
63,0.34098442466477974,0.050960421562194824,0.050960421562194824,42,TD3
64,0.39216562257391585,0.04225879907608032,0.04225879907608032,42,TD3
65,0.3869978921239362,0.07605606317520142,0.07605606317520142,42,TD3
66,0.38457554537923655,0.07279592752456665,0.07279592752456665,42,TD3
67,0.36450173493885074,0.07132935523986816,0.07132935523986816,42,TD3
68,0.3567622076853524,0.057964444160461426,0.057964444160461426,42,TD3
69,0.35879928732507516,0.052253901958465576,0.052253901958465576,42,TD3
70,0.3827710207938748,0.053701579570770264,0.053701579570770264,42,TD3
71,0.3474686261596218,0.0702553391456604,0.0702553391456604,42,TD3
72,0.3826671493748288,0.046117544174194336,0.046117544174194336,42,TD3
